insane	Insen-	1<>1<<	0
insanity	Ins@nxti	0<>1<0<0	0
insatiable	InseSx-bL-	1<>1>0>>>0	0
inscribe	InskrAb-	0<>>>1<<	0
inscrutable	InskrutxbL-	0<>>>1<0>>0	0
inseam	Insi-m	1<>2<<	0
insect	InsEkt	1<>2<<	0
insecticide	InsEktxsAd-	0<>1<>0>2<<	0
insectivorous	InsEktIvxrx-s	2<>2<>1<0>0<<	0
insecure	InsIkYr-	2<>0>1<<	0
insensate	InsEnset-	1<>1<>2<<	0
insensibility	InsEnsxbIlxti	2<>2<>0>1<0<0	0
insensible	InsEnsxbL-	1<>1<>0>>0	0
insensibly	InsEnsxbli	1<>1<>0>>0	0
insentient	InsEnCixnt	1<>1<>00<<	0
inseparability	InsEpxrxbIlxti	2<>1<0>0>1<0<0	0
inseparable	InsEpxrxbL-	1<>1<0>0>>0	0
inseparably	InsEpxrxbli	1<>1<0>0>>0	0
insert	Ins-Rt	1<>2<<	0
insert	Ins-Rt	0<>1<<	0
insertion	Ins-RS-xn	0<>1<>0<<	0
inset	InsEt	1<>2<	0
inshore	InS-or-	1<>>1<<	0
inside	InsAd-	0<>1<<	0
insider	InsAd-R	0<>1<0<	0
insidious	InsIdix-s	0<>1<00<<	0
insight	InsA--t	1<>2<<<	0
insignia	InsIgnix	0<>1<>00	0
insincere	InsInsIr-	2<>0<>1<<	0
insinuate	InsInYet-	0<>1<0>2<	0
insinuation	InsInYeS-xn	2<>2<01>0<<	0
insipid	InsIpxd	0<>1<0<	0
insipidity	InsxpIdxti	2<>0>1<0<0	0
insist	InsIst	0<>1<<	0
insole	Insol-	1<>2<<	0
insolent	Insxlxnt	1<>0>0<<	0
insolubility	InsalYbIlxti	2<>2<0>1<0<0	0
insoluble	InsalYbL-	1<>1<0>>0	0
insolvable	InsalvxbL-	1<>1<>0>>0	0
insolvent	Insalvxnt	1<>1<>0<<	0
insomnia	Insamnix	0<>1<>00	0
insomuch	Insxm^C-	2<>0>1<<	0
insouciance	Insu-sixns-	0<>1>>00<<<	0
inspect	InspEkt	0<>>1<<	0
inspiration	InspxreS-xn	2<>>0>1>0<<	0
inspire	InspAr-	0<>>1<<	0
inspirit	InspIrxt	0<>>1<0<	0
instability	InstxbIlxti	2<>>0>1<0<0	0
instal	Instcl	0<>>1<	0
installation	Instxl-eS-xn	2<>>0<>1>0<<	0
instalment	Instclmxnt	0<>>1<>0<<	0
instance	Instxns-	1<>>0<<<	0
instant	Instxnt	1<>>0<<	0
instantaneous	Instxntenix-s	2<>>0<>1>00<<	0
instanter	Inst@nt-R	0<>>1<<0<	0
instantly	Instxntli	1<>>0<<>0	0
instate	Instet-	0<>>1<<	0
instead	InstE-d	0<>>1<<	0
instep	InstEp	1<>>2<	0
instigate	Instxget-	1<>>0>2<<	0
instigation	InstxgeS-xn	2<>>0>1>0<<	0
instigator	Instxget-R	1<>>0>2<0<	0
instil	InstIl	0<>>1<	0
instinct	InstIGkt	1<>>2<<<	0
instinct	InstIGkt	0<>>1<<<	0
instinctive	InstIGktIv-	0<>>1<<>0<<	0
institute	InstxtYt-	1<>>0>2<<	0
institution	InstxtYS-xn	2<>>0>1>0<<	0
instruct	Instr^kt	0<>>>1<<	0
instruction	Instr^kS-xn	0<>>>1<>0<<	0
instructive	Instr^ktIv-	0<>>>1<>0<<	0
instrument	Instrxmxnt	1<>>>0>0<<	0
instrumental	InstrxmEnt-L	2<>>>0>1<<0<	0
instrumentality	Instrxmxnt@lxti	2<>>>0>0<>1<0<0	0
instrumentation	InstrxmxnteS-xn	2<>>>0>0<>1>0<<	0
insubordinate	InsxbcrdInxt-	2<>0>1<<0<>0<	0
insubstantial	Insxbst@nC--L	2<>0<>>1<>0<<	0
insufferable	Ins^f-xrxbL-	1<>1<>0>0>>0	0
insufficient	Insxf-ISx-nt	2<>0<>1<0<<<	0
insular	InsYl-R	1<<0>0<	0
insularity	InsYl@rxti	2<<0>1<0<0	0
insulate	Insxlet-	1<>0>2<<	0
insulation	InsxleS-xn	2<>0>1>0<<	0
insulator	Insxlet-R	1<>0>2<0<	0
insulin	Insxlxn	1<>0>0<	0
insult	Ins^lt	1<>2<<	0
insult	Ins^lt	0<>1<<	0
insuperable	InsupxrxbL-	1<>1>0>0>>0	0
insupportable	Insxp-ortxbL-	2<>0<>1<<0>>0	0
insurable	InSUrxbL-	0<>1<0>>0	0
insurance	InSUrxns-	0<>1<0<<<	0
insure	InSUr-	0<>1<<	0
insurgent	Ins-RJxnt	0<>1<>0<<	0
insurmountable	Ins-RmW-ntxbL-	2<>0<>1<<<0>>0	0
insurrection	Insxr-EkS-xn	2<>0<>1<>0<<	0
intact	Int@kt	0<>1<<	0
intaglio	Int@-lyo	0<>1<<0<	2
intake	Intek-	1<>2<<	0
intangible	Int@nJxbL-	1<>1<>0>>0	0
integer	IntIJ-R	1<<0>0<	0
integral	IntIgr-L	1<<0>>0<	0
integrate	Intxgret-	1<<0>>2<<	0
integration	IntxgreS-xn	2<<0>>1>0<<	0
integrity	IntEgrxti	0<>1<>0<0	0
integument	IntEgYmxnt	0<>1<0>0<<	0
intellect	Int-L-Ekt	1<<0<>2<<	0
intellectual	Int-L-EkCYxl	2<<0<>1<>00<	0
intelligence	IntEl-xJxns-	0<>1<>0>0<<<	0
intelligent	IntEl-xJxnt	0<>1<>0>0<<	0
intelligentsia	IntEl-xJEntsix	0<>2<>0>1<<>00	0
intelligible	IntEl-xJxbL-	0<>1<>0>0>>0	0
intemperance	IntEmpxrxns-	1<>1<>0>0<<<	0
intend	IntEnd	0<>1<<	0
intendant	IntEndxnt	0<>1<>0<<	0
intense	IntEns-	0<>1<<<	0
intensify	IntEnsxfA	0<>1<>0>2	0
intensity	IntEnsxti	0<>1<>0<0	0
intensive	IntEnsIv-	0<>1<>0<<	0
intent	IntEnt	0<>1<<	0
intention	IntEnC-xn	0<>1<>0<<	0
intentional	IntEnC-xn-L	0<>1<<0>>0<	0
inter	Int-R	0<>1<	0
interaction	Int-R@kS-xn	2<<0<1<>0<<	0
interbreed	Int-Rbri-d	2<>0<>>1<<	0
intercalary	Int-RkxlEri	0<>1<>0>2<0	0
intercede	Int-Rsid-	2<<0<>1<<	0
intercept	Int-RsEpt	2<<0<>1<<	0
intercession	Int-RsES--xn	2<<0<>1<>0<<	0
interchange	Int-RC-enJ-	1<<0<>>2<<<	0
interchange	Int-RC-enJ-	2<<0<>>1<<<	0
intercollegiate	Int-Rkxl-iJixt-	2<<0<>0<>1>00<<	0
intercom	Int-Rkam	1<<0<>2<	0
intercourse	Int-Rko-rs-	1<<0<>2<<<<	0
intercultural	Int-Rk^lCxr-L	2<<0<>1<<0>0<	0
interdepartmental	Int-RdxpartmEnt-L	2<<0<>0>2<<>1<<0<	0
interdependent	Int-RdIpEndxnt	2<<0<>0>1<>0<<	0
interdict	Int-RdIkt	2<<0<>1<<	0
interest	Intxrxst	1<>0>0<<	0
interfaith	Int-Rfe-T-	2<<0<>1<<<	0
interfere	Int-RfIr-	2<<0<>1<<	0
interfuse	Int-RfYz-	2<<0<>1<<	0
interim	Intxrxm	1<>0>0<	0
interior	IntIri-R	0<>1<00<	0
interject	Int-RJEkt	2<<0<>1<<	0
interjection	Int-RJEkS-xn	2<<0<>1<>0<<	0
interlace	Int-Rles-	2<<0<>1<<	0
interlard	Int-Rlard	2<<0<>1<<	0
interleaf	Int-Rli-f	1<<0<>2<<	0
interleave	Int-Rli-v-	2<<0<>1<<<	0
interline	Int-RlAn-	2<<0<>1<<	0
interlinear	Int-RlIni-R	2<<0<>1<00<	0
interlining	Int-RlAnIG-	1<<0<>2>0<<	0
interlink	Int-RlIGk	2<<0<>1<<	0
interlock	Int-Rlak-	1<<0<>2<<	0
interlock	Int-Rlak-	2<<0<>1<<	0
interlocutor	Int-RlakYt-R	2<<0<>1<0<0<	0
interlocutory	Int-RlakYtori	2<<0<>1<0>2<0	0
interloper	Int-Rlop-R	2<<0<>1>0<	0
interlude	Int-Rlud-	1<<0<>2<<	0
interlunar	Int-Rlun-R	2<<0<>1>0<	0
intermarriage	Int-Rm@r-I-J-	2<<0<>1<>0<<<	0
intermeddle	Int-RmEd-L-	2<<0<>1<>>0	0
intermediary	Int-RmidiEri	2<<0<>1<02<0	0
intermediate	Int-Rmidixt-	2<<0<>1<00<<	0
interment	Int-Rmxnt	0<>1<>0<<	0
intermezzo	Int-RmE!-o	2<<0<>1<>0	2
interminable	Int-RmxnxbL-	1<>1<<0>0>>0	0
intermingle	Int-RmIGgL-	2<<0<>1<>>0	0
intermission	Int-RmIS--xn	2<<0<>1<>0<<	0
intermit	Int-RmIt	2<<0<>1<	0
intermittent	Int-RmIt--Nt	2<<0<>1<>0<<	0
intermix	Int-RmIX	2<<0<>1<	0
intern	Int-Rn	1<>2<<	0
internal	Int-Rn-L	0<>1<<0<	0
international	Int-Rn@S-xn-L	2<<0<>1<0>>0<	0
interne	Int-Rn-	1<>2<<<	0
internecine	Int-RnEsin-	2<<0<>1<2<<	0
internee	Int-Rni-	2<>2<>1<	0
internist	Int-Rnxst	0<>1<>0<<	0
internment	Int-Rnmxnt	0<>1<<>0<<	0
internuncio	Int-Rnxnsio	2<<0<>1<>02	0
interplay	Int-Rple-	1<<0<>>2<	0
interpolate	Int-Rpxlet-	0<>1<>0>2<<	0
interpose	Int-Rpoz-	2<<0<>1<<	0
interpret	Int-Rprxt	0<>1<>>0<	0
interpretation	Int-RprxteS-xn	0<>2<>>0>1>0<<	0
interracial	Int-RreS--L	2<<0<>1>0<<	0
interregnum	Intxr-Egnxm	2<<0<>1<>0<	0
interrelate	Int-RrIlet-	2<<0<>0<>1<	0
interrogate	IntEr-xget-	0<>1<>0>2<<	0
interrogative	Intxr-agxtIv-	2<<0<>1<0<0<<	0
interrogatory	Intxr-agxtori	2<<0<>1<0>2<0	0
interrupt	Intxr-^pt	2<<0<>1<<	0
interscholastic	Int-Rsk-xl@stIk	2<<0<>>>0>1<>0<	0
intersect	Int-RsEkt	2<<0<>1<<	0
intersperse	Int-Rsp-Rs-	2<<0<>>1<<<	0
interstate	Int-Rstet-	2<<0<>>1<<	0
interstice	Int-Rstxs-	0<>1<>>0<<	0
interstitial	Int-RstIS--L	2<<0<>>1<0<<	0
intertidal	Int-RtAd-L	2<<0<>1<0<	0
intertwine	Int-RtwAn-	2<<0<>>1<<	0
interurban	Int-R-Rbxn	2<<0<1<>0<	0
interval	Int-Rv-L	1<<0<>0<	0
intervene	Int-Rvin-	2<<0<>1<<	0
interview	Int-RvY--	1<<0<>2<<	0
interweave	Int-Rwi-v-	2<<0<>1<<<	0
intestate	IntEstet-	0<>1<>2<<	0
intestine	IntEstxn-	0<>1<>0<<	0
intimacy	Intxmxsi	1<<0>0>0	0
intimate	Intxmet-	1<<0>2<<	0
intimate	Intxmxt-	1<<0>0<<	0
intimation	IntxmeS-xn	2<<0>1>0<<	0
intimidate	IntImxdet-	0<>1<0>2<<	0
intinction	IntIGkS-xn	0<>1<<>0<<	0
into	Intu	1<>0	0
intolerable	IntalxrxbL-	1<>1<0>0>>0	0
intolerant	Intalxrxnt	1<>1<0>0<<	0
intonation	IntxneS-xn	2<>0>1>0<<	0
intone	Inton-	0<>1<<	0
intoxicant	IntaXIkxnt	0<>1<0>0<<	0
intoxicate	IntaXxket-	0<>1<0>2<<	0
intractable	Intr@ktxbL-	1<>>1<>0>>0	0
intrados	Intrxdas	1<>>0>2<	0
intramural	IntrxmYr-L	2<>>0>1<0<	0
intransigence	Intr@nsxJxns-	0<>>1<<0>0<<<	0
intransitive	Intr@nsxtIv-	1<>>1<<0<0<<	0
intrastate	Intrxstet-	2<>>0>>1<<	0
intravenous	Intrxvinx-s	2<>>0>1>0<<	0
intrepid	IntrEpxd	0<>>1<0<	0
intrepidity	IntrxpIdxti	2<>>0>1<0<0	0
intricate	IntrIkxt-	1<>>0>0<<	0
intrigue	Intrig--	1<>>2<<<	0
intrigue	Intrig--	0<>>1<<<	0
intrinsic	IntrInzIk	0<>>1<>0<	0
introduce	IntrxdYs-	2<>>0>1<<	0
introductory	Intrxd^ktxri	2<>>0>1<>0>0	0
intromit	IntrxmIt	2<>>0>1<	0
introspection	IntrxspEkS-xn	2<>>0>>1<>0<<	0
introversion	Intrxv-RZ-xn	2<>>0>1<>0<<	0
introvert	Intrxv-Rt	1<>>0>2<<	0
introverted	Intrxv-Rtxd	1<>>0>2<<0<	0
intrude	Intrud-	0<>>1<<	0
intuit	IntYxt	0<>10<	0
intuition	IntYIS-xn	2<>01<0<<	0
intuitive	IntYxtIv-	0<>10<0<<	0
intumesce	IntYmEs--	2<<0>1<<<	0
inundate	Inxndet-	1<0<>2<<	0
inundation	InxndeS-xn	2<0<>1>0<<	0
inure	InUr-	0<1<<	0
inurn	In-Rn	0<1<<	0
invade	Inved-	0<>1<<	0
invalid	Inv@lxd	1<>1<0<	0
invalid	Invxlxd	1<>0>0<	0
invalidate	Inv@lxdet-	1<>1<0>2<<	0
invaluable	Inv@lYxbL-	1<>1<00>>0	0
invariable	InvErixbL-	1<>1<00>>0	0
invasion	InveZ-xn	0<>1>0<<	0
invective	InvEktIv-	0<>1<>0<<	0
inveigh	Inve---	0<>1<<<	0
inveigle	Inve-gL-	0<>1>>>0	0
invent	InvEnt	0<>1<<	0
invention	InvEnC-xn	0<>1<>0<<	0
inventive	InvEntIv-	0<>1<<0<<	0
inventory	Invxntori	1<>0<>2<0	0
inverness	Inv-RnEs-	2<>0<>1<<	0
inverse	Inv-Rs-	1<>1<<<	0
inversion	Inv-RZ-xn	0<>1<>0<<	0
invert	Inv-Rt	0<>1<<	0
invertebrate	Inv-Rtxbrxt-	1<>1<<0>>0<<	0
invest	InvEst	0<>1<<	0
investigate	InvEstxget-	0<>1<>0>2<<	0
investiture	InvEstxCUr-	0<>1<>0>2<<	0
investment	InvEstmxnt	0<>1<<>0<<	0
inveterate	InvEtxrxt-	0<>1<0>0<<	0
invidious	InvIdix-s	0<>1<00<<	0
invigorate	InvIgxret-	0<>1<0>2<<	0
invincibility	InvInsxbIlxti	1<>2<>0>1<0<0	0
invincible	InvInsxbL-	1<>1<>0>>0	0
invincibly	InvInsxbli	1<>1<>0>>0	0
inviolability	InvAxlxbIlxti	2<>20>0>1<0<0	0
inviolable	InvAxlxbL-	1<>10>0>>0	0
inviolate	InvAxlxt-	1<>10>0<<	0
invisibility	InvIzxbIlxti	2<>2<0>1<0<0	0
invisible	InvIzxbL-	1<>1<0>>0	0
invisibly	InvIzxbli	2<>1<0>>0	0
invitation	InvxteS-xn	2<>0>1>0<<	0
invite	InvAt-	0<>1<<	0
inviting	InvAtIG-	0<>1<0<<	0
invocation	InvxkeS-xn	2<>0>1>0<<	0
invoice	InvO-s-	1<>2<<<	0
invoke	Invok-	0<>1<<	0
involuntarily	InvalxntErxli	2<>2<0<>1<0>0	0
involuntary	InvalxntEri	1<>1<0<>2<0	0
involute	Invxlut-	1<>0>2<<	0
involution	InvxluS-xn	2<>0>1>0<<	0
involve	Invalv-	0<>1<<<	0
invulnerability	Inv^lnxrxbIlxti	2<>2<>0>0>1<0<0	0
invulnerable	Inv^lnxrxbL-	2<>1<>0>0>>0	0
invulnerably	Inv^lnxrxbli	1<>1<>0>0>>0	0
inward	Inw-Rd	1<>0<<	0
inwardly	Inw-Rdli	1<>0<<>0	0
inwrought	In-rc---t	1<>>1<<<<	0
iodide	AxdAd-	10>2<<	0
iodine	AxdAn-	10>2<<	0
ion	Axn	10<	0
ionic	AanIk	01<0<	0
iota	Aotx	01<0	0
iranian	Irenixn	0<1>00<	0
iraqi	Iraki	0>1<0	0
irascibility	Ir@s-xbIlxti	0<2<<0>1<0<0	0
irascible	Ir@s-xbL-	0<1<<0>>0	0
irate	Aret-	0>1<<	0
ire	Ar-	1<<	0
irenic	ArEnIk	0>1<0<	0
irides	Arxdiz	1>0>2<	0
iridescence	IrxdEs--Ns-	2<0>1<<0<<<	0
iridium	IrIdixm	0<1<00<	0
iris	Arxs	1>0<	0
irish	ArIS-	1<0<<	0
irk	-Rk	1<<	0
iron	Ar-N	1>0<	0
ironic	AranIk	0>1<0<	0
ironware	Ar-Nw@r-	1>0<>2<<	0
irony	Arxni	1>0>0	0
irradiate	Ir-ediet-	0<>1<02<<	0
irrational	Ir-@S-xn-L	1<>1<0>>0<	0
irreclaimable	Ir-Ikle-mxbL-	2<>0>>1>>0>>0	0
irreconcilability	Ir-EkxnsAlxbIlxti	2<>2<0<>2>0>1<0<0	0
irreconcilable	Ir-EkxnsAlxbL-	2<>2<0<>1>0>>0	0
irrecoverable	Ir-Ik^vxrxbL-	2<>0>1<0>0>>0	0
irredeemable	Ir-Idi-mxbL-	2<>0>1>>0>>0	0
irredentism	Ir-IdEntIzM	2<>0>1<>2<0	0
irreducible	Ir-IdYsxbL-	2<>0>1>0>>0	0
irrefragable	Ir-EfrxgxbL-	1<>1<>0>0>>0	0
irrefutable	Ir-IfYtxbL-	2<>0>1<0>>0	0
irregular	Ir-EgYl-R	1<>1<0>0<	0
irregularity	Ir-EgYl@rxti	2<>2<0>1<0<0	0
irregularly	Ir-EgYl-Rli	1<>1<0>0<>0	0
irrelevant	Ir-Elxvxnt	1<>1<0>0<<	0
irreligious	Ir-IlIJ-x-s	2<>0>1<0<<<	0
irremediable	Ir-ImidixbL-	2<>0>1<00>>0	0
irremovable	Ir-ImuvxbL-	2<>0>1>0>>0	0
irreparable	Ir-EpxrxbL-	1<>1<0>0>>0	0
irreplaceable	Ir-Iplesx-bL-	2<>0>>1>0>>>0	0
irrepressible	Ir-IprEs-xbL-	2<>0>>1<>0>>0	0
irreproachable	Ir-Ipro-C-xbL-	2<>0>>1>>>0>>0	0
irresistible	Ir-IzIstxbL-	2<>0>1<>0>>0	0
irresolute	Ir-Ezxlut-	1<>1<0>2<<	0
irresolution	Ir-EzxluS-xn	2<>2<0>1>0<<	0
irresponsible	Ir-IspansxbL-	2<>0>>1<>0>>0	0
irretrievable	Ir-Itri-vxbL-	2<>0>>1>>0>>0	0
irreverence	Ir-Evxrxns-	1<>1<0>0<<<	0
irreversible	Ir-Iv-RsxbL-	2<>0>1<>0>>0	0
irrevocable	Ir-EvxkxbL-	1<>1<0>0>>0	0
irrigate	Ir-xget-	1<>0>2<<	0
irrigation	Ir-xgeS-xn	2<>0>1>0<<	0
irritability	Ir-xtxbIlxti	2<>0<0>1<0<0	0
irritable	Ir-xtxbL-	1<>0<0>>0	0
irritably	Ir-xtxbli	1<>0<0>>0	0
irritant	Ir-xtxnt	1<>0>0<<	0
irritate	Ir-xtet-	1<>0>2<<	0
irritation	Ir-xteS-xn	2<>0>1>0<<	0
irrupt	Ir-^pt	1<>1<<	0
is	Iz	1<	0
isinglass	Az-Ngl@s-	1<0<<>2<<	0
islam	Islam	0<>1<	0
islamic	IslamIk	0<>1<0<	0
island	A-lxnd	1>>0<<	0
isle	A-l-	1<<<	0
islet	A-lxt	1>>0<	0
ism	IzM	1<0	0
isobar	Asxbar	1>0>2<	0
isolate	Asxlet-	1>0>2<<	0
isolation	AsxleS-xn	2>0>1>0<<	0
isolationism	AsxleS-xnIzM	2>0>1>0>>2<0	0
isomer	Asxm-R	1>0>0<	0
isomeric	AsxmErIk	2>0>1<0<	0
isosceles	Asas-xliz	0>1<<0>2<	0
isotope	Asxtop-	1>0>2<<	0
isotopic	AsxtapIk	2>0>1<0<	0
israeli	Izre-li	0<>1>>0	2
israelite	IzrixlAt-	1<>00>2<<	1
issuance	IS-Uxns-	1<>00<<<	0
issue	IS-u-	1<>0<	0
isthmian	Is--mixn	1<>>>00<	1
isthmus	Is--mxs	1<>>>0<	1
it	It	1<	0
italian	xt@lyxn	0>1<0<<	0
italic	xt@lIk	0>1<0<	0
itch	I-C-	1<<<	0
item	Atxm	1<0<	0
itemize	AtxmAz-	1<0>2<<	0
iterate	Itxret-	1<0>2<<	0
iteration	ItxreS-xn	2<0>1>0<<	0
itinerant	AtInxrxnt	0>1<0>0<<	0
itinerary	AtInxrEri	0>1<0>2<0	0
its	Its	2<<	0
itself	ItsElf	0<>1<<	0
ivory	Avxri	1<0>0	0
ivy	Avi	1>0	0
jab	J@b	>1<	0
jabber	J@b--R	>1<>0<	0
jabot	Z@bo-	>0>1<	2
jacinth	Jes-NT-	>1<0<<<	0
jack	J@k-	>1<<	0
jackal	J@k--L	>1<<0<	0
jackknife	J@k--nAf-	>1<<>>2<<	0
jackleg	J@k-lEg	>1<>>2<	0
jacquard	J@k--ard	>1<<2<<<	0
jade	Jed-	>1<<	0
jag	J@g	>1<	0
jagged	J@g-xd	>1<>0<	0
jaguar	J@gwar	>1<2<<	0
jail	Je-l	>1<<	0
jailor	Je-l-R	>1>>0<	0
jalap	J@lxp	>1<0<	0
jalopy	Jxlapi	>0>1<0	0
jalousie	J@lx-si-	>1<0>>0<	0
jam	J@m	>1<	0
jamb	J@m-	>1<<	0
jamboree	J@mbxri-	>2<>0>1<	0
jangle	J@GgL-	>1<>>0	0
janitor	J@nxt-R	>1<0<0<	0
january	J@nYEri	>1<02<0	0
japanese	J@pxniz-	>2<0>1<<	0
jape	Jep-	>1<<	0
jar	Jar	>1<	0
jardiniere	Jard-NI-r-	>2<<0<1<<<	0
jargon	Jargxn	>1<>0<	0
jasmine	J@zmxn-	>1<>0<<	0
jasper	J@sp-R	>1<>0<	0
jaundice	Jc-ndxs-	>1<<>0<<	0
jaunt	Jc-nt	>1<<<	0
jaunty	Jc-nti	>1<<<0	0
javelin	J@vxlxn	>1<0>0<	0
jaw	Jc-	>1<	0
jay	Je-	>1<	0
jaywalk	Je-wc-k	>1>>2<<	0
jazz	J@z-	>1<<	0
jealous	JE-lx-s	>1<<0<<	0
jeans	Ji-nz	>1<<<	0
jeer	JI-r	>1<<	0
jehovah	JIhovx-	>0>1>0<	0
jehu	JihY	>1>0	0
jejune	JIJun-	>0>1<<	0
jell	JEl-	>1<<	0
jelly	JEl-i	>1<>0	0
jennet	JEn-xt	>1<>0<	0
jeopardy	JE-p-Rdi	>1<<0<<0	0
jeremiad	JErxmAxd	>2<0>10<	0
jerk	J-Rk	>1<<	0
jerkin	J-Rkxn	>1<>0<	0
jerkwater	J-Rkwct-R	>1<<>2<0<	0
jersey	J-Rzi-	>1<>0<	0
jess	JEs-	>1<<	0
jessamine	JEs-xmxn-	>1<>0>0<<	0
jest	JEst	>1<<	0
jet	JEt	>1<	0
jetsam	JEtsxm	>1<>0<	0
jettison	JEt-xsxn	>1<>0>0<	0
jetty	JEt-i	>1<>0	0
jew	Ju-	>>1	0
jewel	Ju--L	>>10<	0
jewry	Ju-ri	>>1>0	0
jib	JIb	>1<	0
jibe	JAb-	>1<<	0
jiffy	JIf-i	>1<>0	0
jig	JIg	>1<	0
jigger	JIg--R	>1<>0<	0
jiggle	JIg-L-	>1<>>0	0
jigsaw	JIgsc-	>1<>2<	0
jilt	JIlt	>1<<	0
jimmy	JIm-i	>1<>0	0
jimsonweed	JImsxnwi-d	>1<>0<>2<<	0
jingle	JIGgL-	>1<>>0	0
jingoism	JIGgoIzM	>1<>02<0	0
jingoistic	JIGgoIstIk	>2<>01<>0<	0
jinrikisha	JInrIk-S-c	>0<>1<>>>2	2
jinx	JIGX	>1<<	0
jitney	JItni-	>1<>0<	0
jitterbug	JIt--Rbxg	>1<>0<>2<	0
jitters	JIt--Rz	>1<>0<<	0
job	Jab	>1<	0
jobber	Jab--R	>1<>0<	0
jobholder	Jabhold-R	>1<>2<>0<	0
jobless	Jablxs-	>1<>0<<	0
jockey	Jak-i-	>1<<0<	0
jocose	Jokos-	>0>1<<	0
jocular	JakYl-R	>1<0>0<	0
jocularity	JakYl@rxti	>2<0>1<0<0	0
jocund	Jakxnd	>1<0<<	0
jodhpur	Jad-p-R	>1<>>0<	1
jog	Jag	>1<	0
joggle	Jag-L-	>1<>>0	0
johnny	Ja-n-i	>1<<<0	1
join	JO-n	>1<<	0
joint	JO-nt	>1<<<	0
joist	JO-st	>1<<<	0
joke	Jok-	>1<<	0
jollification	Jal-IfxkeS-xn	>2<>0>0>1>0<<	0
jollity	Jal-xti	>1<>0<0	0
jolly	Jal-i	>1<>0	0
jolt	Jolt	>1<<	0
jonquil	Jankw-L	>1<>0<<	0
josh	JaS-	>1<<	0
joss	Jas-	>1<<	0
jostle	Jas-L-	>1<<>0	0
jot	Jat	>1<	0
jounce	JW-ns-	>1<<<<	0
journal	J--Rn-L	>1<<<0<	0
journalese	J--Rn-Liz-	>2<<<0<1<<	0
journalism	J--Rn-LIzM	>1<<<0<2<0	0
journalistic	J--Rn-LIstIk	>2<<<0<1<>0<	0
journey	J--Rni-	>1<<>0<	0
joust	JW-st	>1<<<	0
jovial	Jovi-L	>1>00<	0
joviality	Jovi@lxti	>2>01<0<0	0
jovially	Jovixl-i	>1>00<>0	0
jowl	JW-l	>1<<	0
joy	JO-	>1<	0
joyous	JO-x-s	>10<<<	0
jubilant	Jubxlxnt	>1>0>0<<	0
jubilation	JubxleS-xn	>2>0>1>0<<	0
jubilee	Jubxli-	>1>0>2<	0
judaism	JudxIzM	>1<02<0	0
judge	J^-J-	>1<<<	0
judgement	J^-J-mxnt	>1<<>>0<<	0
judicature	JudIkxCUr-	>1<0>0>2<<	0
judicial	JUdIS--L	>0>1<0<<	0
judiciary	JUdISiEri	>0>1<02<0	0
judicious	JUdIS-x-s	>0>1<0<<<	0
judo	Judo	>1<0	0
jug	J^g	>1<	0
juggernaut	J^g--Rnc-t	>1<>0<>2<<	0
juggle	J^g-L-	>1<>>0	0
juggler	J^g-l-R	>1<>>0<	0
jugular	J^gYl-R	>1<0>0<	0
juice	Ju-s-	>1<<<	0
juicy	Ju-si	>1>>0	0
jujube	JuJub-	>1>2<<	0
jujutsu	JuJItsu	>0>1<>0	0
jukebox	Juk-baX	>1<>>2<	0
julep	Julxp	>1>0<	0
july	JUlA	>0>1	0
jumble	J^mbL-	>1<>>0	0
jumbo	J^mbo	>1<>0	0
jump	J^mp	>1<<	0
junco	J^Gko	>1<>0	0
junction	J^GkS-xn	>1<<>0<<	0
juncture	J^GkC-R-	>1<<>0<<	0
june	Jun-	>1<<	0
jungle	J^GgL-	>1<>>0	0
junior	Juny-R	>1>0<<	0
juniper	Junxp-R	>1>0>0<	0
junk	J^Gk	>1<<	0
junker	J^Gk-R	>1<>0<	2
junket	J^Gkxt	>1<>0<	0
junta	hUntx	>1<>0	2
jupiter	Jupxt-R	>1>0<0<	0
juridical	JUrIdIk-L	>0>1<0>0<	0
jurisdiction	JUrxsdIkS-xn	>2<0<>1<>0<<	0
jurist	JUrxst	>1<0<<	0
juror	JUr-R	>1<0<	0
jury	JUri	>1<0	0
just	J^st	>1<<	0
just	Jxst	>2<<	0
justice	J^stxs-	>1<>0<<	0
justification	JxstxfxkeS-xn	>2<>0>0>1>0<<	0
justify	J^stxfA	>1<>0>2	0
jut	J^t	>1<	0
jute	Jut-	>1<<	0
juvenile	JuvxnAl-	>1>0>2<<	0
juxtapose	J^Xtxpoz-	>1<>0>2<<	0
juxtaposition	JxXtxpxzIS-xn	>2<>0>0>1<0<<	0
kabob	kebab	>1>2<	0
kaffeeklatsch	kcf-i-kl@C---	>1<>0>>>2<<<<	2
kaiser	k-Az-R	>1<>0<	2
kale	kel-	>1<<	0
kaleidoscope	kxlA-dxskop-	>0>1<<0>>2<<	0
kaleidoscopic	kxlA-dxskapIk	>0>2<<0>>1<0<	0
kamikaze	kamIkazi	>2<0>1<0	0
kangaroo	k@Ggxru-	>2<>0>1<	0
kaolin	kexlxn	>10>0<	0
kapok	kepak	>1>2<	0
kaput	kapUt	>0>1<	0
karakul	k@rxk^l	>1<0>0<	0
karat	k@rxt	>1<0<	0
karate	kxrati	>0>1<0	0
karma	karmx	>1<>0	0
katydid	ketidId	>1<0>2<	0
